1606874|2018-08-03||WA3083||115.86552295|-32.21859934
193759|2018-08-03||WA2639||116.52444979|-31.70933339
1607164|2018-08-03||WA2815||115.68706249|-33.42765568
1607134|2018-08-03||WA2406||121.43964745|-30.82511216
193533|2018-08-03||WA3161||115.92938899|-31.93412562
1606365|2018-08-03||WA3165||115.974934|-31.8974217
194220|2018-08-03||WA1808||120.63923882|-28.08378806
1605825|2018-08-03||WA2011||120.90886643|-30.58504714
193836|2018-08-03||WA3050||115.77457565|-33.40483627
194191|2018-08-03||WA2033||121.97814994|-18.71177742
193704|2018-08-03||WA3151||115.89313005|-31.95583728
193711|2018-08-03||WA2648||116.92498113|-31.75112607
193730|2018-08-03||WA3150||115.9181035|-31.97943982
193732|2018-08-03||WA2919||116.08308168|-32.0216177
1606184|2018-08-03||WA2786||115.37948422|-33.7971199
193837|2018-08-03||WA2820||115.72554551|-33.39325219
194010|2018-08-03||WA2594||117.49624725|-33.33297905
1606132|2018-08-03||WA2924||116.05473796|-31.97598786
1607435|2018-08-03||WA2824||115.71529626|-33.18413164
193932|2018-08-03||WA2009||121.64637992|-31.00188971
1606756|2018-08-03||WA2255||117.51897995|-31.87318147
1606317|2018-08-03||WA2319||118.74525295|-32.03975883
1606329|2018-08-03||WA2215||116.47323225|-32.54432589
1606337|2018-08-03||WA3321||115.85556955|-31.94614406
193860|2018-08-03||WA2892||116.05834273|-34.2020534
1605731|2018-08-03||WA2886||115.88984306|-31.4255088
194265|2018-08-03||WA2436||117.74821627|-34.97539231
194019|2018-08-03||WA2779||115.04811786|-34.23097931
1606376|2018-08-03||WA2031||126.71125233|-26.12921896
193542|2018-08-03||WA2318||118.04152827|-32.14290638
1606268|2018-08-03||WA2588||116.50031194|-33.02609845
1607048|2018-08-03||WA3364||117.66254824|-31.1676169
1606056|2018-08-03||WA2750||121.53037101|-30.75538891
1606708|2018-08-03||WA1731||122.56528413|-28.70880286
193926|2018-08-03||WA2757||114.1174656|-21.94580577
1606236|2018-08-03||WA1919||119.08931456|-31.94002703
1607348|2018-08-03||WA2879||115.85694772|-31.73907143
1605844|2018-08-03||WA3240||116.76726167|-30.60311856
1607035|2018-08-03||WA3039||115.63032894|-33.36808921
1606469|2018-08-03||WA3378||121.47274171|-30.77889231
1607380|2018-08-03||WA3204||115.71272813|-31.66493819
1606959|2018-08-03||WA3038||115.658968|-33.37590003
194186|2018-08-03||WA2316||118.09708492|-32.29860177
1606881|2018-08-03||WA2566||117.88393011|-33.60880362
1607105|2018-08-03||WA2354||115.10088833|-30.28177816
1605762|2018-08-03||WA2027||117.07191385|-20.96596053
193870|2018-08-03||WA2437||117.77022482|-34.93780909
193965|2018-08-03||WA2168||117.4489059|-32.66933064
193612|2018-08-03||WA1944||114.8744485|-28.02583193
193553|2018-08-03||WA2553||116.00698575|-33.77774881
193780|2018-08-03||WA3086||115.76533588|-32.12235267
194242|2018-08-03||WA1820||113.71553565|-24.20875142
193606|2018-08-03||WA2770||117.88849111|-35.0845975
1606807|2018-08-03||WA3282||116.83435433|-20.73106104
193723|2018-08-03||WA2519||115.54564953|-31.35126028
193624|2018-08-03||WA2706||114.93741355|-29.20279198
1607055|2018-08-03||WA2525||115.50584232|-31.29209859
1607087|2018-08-03||WA2550||116.08935856|-33.92659446
1607021|2018-08-03||WA2501||115.77787272|-32.75989071
1606763|2018-08-03||WA2752||121.49139122|-30.68013495
193623|2018-08-03||WA1981||118.38797614|-30.44122149
1605926|2018-08-03||WA2657||117.02529103|-31.94407124
193928|2018-08-03||WA2586||115.95046213|-32.588952
193809|2018-08-03||WA3318||115.82714532|-31.98344795
193733|2018-08-03||WA1961||115.88387563|-29.72437788
193900|2018-08-03||WA3146||115.87716216|-31.95825594
1606928|2018-08-03||WA2364||115.04269348|-28.96964982
1607332|2018-08-03||WA2726||114.99717372|-28.88223186
1606310|2018-08-03||WA3310||115.86791659|-32.03960003
1606692|2018-08-03||WA1807||122.10188471|-29.63772718
1605933|2018-08-03||WA2278||116.0731492|-30.8077141
194015|2018-08-03||WA2818||115.74320439|-33.52190432
194076|2018-08-03||WA2632||116.57240215|-31.84325562
1606020|2018-08-03||WA1973||115.86891286|-29.48232098
193695|2018-08-03||WA1965||116.56871811|-29.96937649
1606375|2018-08-03||WA2415||118.79496423|-20.75657944
1606921|2018-08-03||WA2578||116.34128503|-33.35102822
1605838|2018-08-03||WA3353||115.7976723|-31.73256337
193855|2018-08-03||WA2536||116.11278245|-34.34687031
1605918|2018-08-03||WA3180||115.74338556|-31.80892828
1607428|2018-08-03||WA2079||115.50974103|-30.85857313
193797|2018-08-03||WA2315||117.88982556|-32.33564151
193995|2018-08-03||WA2650||116.81607852|-31.63925756
193587|2018-08-03||WA2201||118.62350045|-33.03796731
193686|2018-08-03||WA2155||117.69647191|-33.40534318
193693|2018-08-03||WA2202||118.77240401|-33.00390025
1605734|2018-08-03||WA2146||117.04939758|-33.56519971
194020|2018-08-03||WA2018||114.38691019|-26.48469809
193899|2018-08-03||WA2207||119.27677396|-33.10733917
194008|2018-08-03||WA3210||115.51255308|-31.34035491
1605952|2018-08-03||WA2941||116.03674428|-31.80773822
194193|2018-08-03||WA1891||118.95628745|-32.90346071
194228|2018-08-03||WA1893||119.12840606|-32.66654145
193975|2018-08-03||WA3388||115.81950553|-31.91988997
193540|2018-08-03||WA2952||116.18873173|-31.63605852
1606895|2018-08-03||WA2947||116.31629819|-31.85558523
1606984|2018-08-03||WA2249||117.18854386|-31.86282592
194050|2018-08-03||WA3306||115.78574291|-32.06804873
193647|2018-08-03||WA2369||114.59430099|-28.45328258
1606452|2018-08-03||WA3365||117.79213252|-31.11172456
1605774|2018-08-03||WA2736||114.72858343|-28.35051332
194093|2018-08-03||WA1986||120.43339736|-33.77564778
194111|2018-08-03||WA2051||118.03161268|-34.89824385
1606853|2018-08-03||WA2708||114.81001872|-29.00803398
193638|2018-08-03||WA2117||117.39997475|-34.05342751
1606369|2018-08-03||WA1997||122.33056654|-33.33868684
1607418|2018-08-03||WA2000||122.78970339|-33.38963303
1607265|2018-08-03||WA1941||114.62236201|-28.25244315
193845|2018-08-03||WA2830||115.6385806|-32.63246708
1606462|2018-08-03||WA1728||119.89710057|-29.38686408
193698|2018-08-03||WA2644||116.60269381|-31.67079551
1605854|2018-08-03||WA3355||118.26015422|-34.0729588
1606674|2018-08-03||WA1943||115.1429108|-28.68641316
193735|2018-08-03||WA3208||115.78298406|-31.69968509
193954|2018-08-03||WA2758||116.79619744|-20.73065455
194144|2018-08-03||WA3145||115.88422375|-31.98581205
193626|2018-08-03||WA2707||114.90448259|-29.09418887
194221|2018-08-03||WA2888||115.94435154|-31.38153257
193604|2018-08-03||WA3098||115.78588511|-32.02652244
1606673|2018-08-03||WA1977||115.78341759|-28.75158442
193650|2018-08-03||WA3231||116.05724063|-31.91766077
193653|2018-08-03||WA2589||117.36393388|-33.49229108
193661|2018-08-03||WA2897||116.13121436|-33.95444796
1606783|2018-08-03||WA3343||115.84543734|-31.88016711
193747|2018-08-03||WA2914||115.98632191|-32.11897462
193682|2018-08-03||WA2006||120.90704409|-30.9952301
193685|2018-08-03||WA1926||119.13346818|-30.89030801
193690|2018-08-03||WA3046||115.63964889|-33.32563627
1605859|2018-08-03||WA2978||121.45892521|-30.79203246
193709|2018-08-03||WA2688||116.48916219|-31.07693904
193719|2018-08-03||WA2962||114.64858268|-28.86751636
193725|2018-08-03||WA2282||116.46906256|-30.99758544
193968|2018-08-03||WA2529||115.91754069|-31.29324269
1607375|2018-08-03||WA3311||115.9288369|-32.04013783
194049|2018-08-03||WA2603||117.20727354|-32.90008578
193734|2018-08-03||WA3277||113.67109049|-24.88229766
193746|2018-08-03||WA3264||121.88336159|-33.8376324
193748|2018-08-03||WA2103||116.86833563|-33.73592206
1606954|2018-08-03||WA2534||115.97479715|-34.40639088
194094|2018-08-03||WA1882||119.02471782|-33.97137351
1606849|2018-08-03||WA2890||116.19846507|-34.36924113
193945|2018-08-03||WA2016||113.59898232|-25.86093051
194158|2018-08-03||WA2173||118.39777004|-34.51148249
193983|2018-08-03||WA2175||118.5410312|-34.37934116
194073|2018-08-03||WA1819||114.2357999|-24.9714329
1606012|2018-08-03||WA2288||116.63014379|-30.57902519
193913|2018-08-03||WA2880||115.97500819|-31.76362341
193930|2018-08-03||WA2486||115.85096547|-33.43941655
193609|2018-08-03||WA2263||116.13051397|-31.34090391
1607042|2018-08-03||WA3019||117.88427186|-35.00063808
1606116|2018-08-03||WA2545||116.01080581|-33.95624661
193810|2018-08-03||WA2483||115.79655211|-33.47004534
193652|2018-08-03||WA1999||123.10338049|-33.68816399
1606645|2018-08-03||WA2807||115.69018238|-33.56347849
1607125|2018-08-03||WA3267||121.90660786|-33.81991784
1606769|2018-08-03||WA2353||115.2124605|-30.51877826
1606253|2018-08-03||WA2673||116.06992163|-31.29815575
194066|2018-08-03||WA2268||116.8221866|-31.36297124
194163|2018-08-03||WA2283||116.7711962|-31.04766403
194124|2018-08-03||WA2980||121.42634273|-30.73058324
1607287|2018-08-03||WA2887||115.96023997|-31.43772917
194110|2018-08-03||WA1947||114.4214181|-27.70502797
1606999|2018-08-03||WA2480||115.63341466|-33.53826767
194143|2018-08-03||WA2115||117.19138272|-33.57234913
194145|2018-08-03||WA2771||117.06342873|-34.93661311
194080|2018-08-03||WA2181||118.13303538|-33.88486582
1607098|2018-08-03||WA3197||115.72884123|-31.73581165
194159|2018-08-03||WA2716||114.87443133|-28.71921359
1606182|2018-08-03||WA3362||115.99762181|-31.87746332
193910|2018-08-03||WA1755||121.30860319|-19.55766015
1607188|2018-08-03||WA2903||116.0763279|-32.73683913
1606970|2018-08-03||WA3009||117.78286397|-35.02105188
194037|2018-08-03||WA3234||116.03136628|-31.83014259
193987|2018-08-03||WA2686||116.84277783|-31.29660653
1607064|2018-08-03||WA2773||117.82842627|-35.00715278
194136|2018-08-03||WA2233||116.55370472|-31.62700981
194067|2018-08-03||WA3115||115.96615|-32.08312851
194224|2018-08-03||WA2921||116.04526007|-32.00755599
1605739|2018-08-03||WA2977||121.38527552|-30.7986432
194055|2018-08-03||WA2642||116.45845128|-31.6457366
194259|2018-08-03||WA2893||116.14427772|-34.2455371
194056|2018-08-03||WA2133||116.07629602|-33.02475572
193781|2018-08-03||WA2496||115.8602637|-33.00102891
193832|2018-08-03||WA1841||122.86352129|-16.93295073
193993|2018-08-03||WA2524||115.85247491|-31.30834709
1606693|2018-08-03||WA2300||117.51818024|-31.24339286
193844|2018-08-03||WA2816||115.68518711|-33.37393515
1606448|2018-08-03||WA2948||116.32067914|-31.80422014
193877|2018-08-03||WA2600||117.10101519|-33.00423801
1605831|2018-08-03||WA2577||116.34795445|-33.4276549
194213|2018-08-03||WA2408||114.02730591|-22.19682263
194250|2018-08-03||WA3368||114.61286885|-28.79212597
1605740|2018-08-03||WA2502||115.7244381|-32.71519776
1606438|2018-08-03||WA2511||115.84633066|-32.26628063
1606220|2018-08-03||WA1824||117.27160952|-24.30705199
194199|2018-08-03||WA2059||115.66329772|-34.39314445
193643|2018-08-03||WA2500||115.64408703|-32.68861952
193712|2018-08-03||WA2038||115.94128936|-34.59083461
1606779|2018-08-03||WA1752||119.93363264|-22.96192006
193874|2018-08-03||WA2834||115.72723256|-32.55835095
193840|2018-08-03||WA2927||116.08059486|-31.92480376
194214|2018-08-03||WA2850||115.79930794|-32.26760122
194245|2018-08-03||WA3062||115.75239047|-32.4694436
1606123|2018-08-03||WA2509||115.88764189|-32.38158065
193834|2018-08-03||WA1928||115.7501619|-30.61644673
194131|2018-08-03||WA3390||116.84580438|-20.73535
193881|2018-08-03||WA2208||119.48900236|-33.32349912
194096|2018-08-03||WA2204||118.43373319|-32.69369993
194175|2018-08-03||WA2203||118.52258037|-32.87057891
1607116|2018-08-03||WA2258||117.70399442|-31.63578702
1606499|2018-08-03||WA3285||128.22362715|-17.02652762
1606204|2018-08-03||WA2473||115.649157|-33.63226495
193806|2018-08-03||WA3185||115.76954052|-31.78732499
1607409|2018-08-03||WA2889||116.05065824|-34.44172178
1605772|2018-08-03||WA2540||115.95280967|-34.0894817
1607423|2018-08-03||WA2535||116.07840092|-34.39332212
1605777|2018-08-03||WA2974||115.05888998|-28.67437225
1605782|2018-08-03||WA2400||121.82544163|-33.62374352
1607421|2018-08-03||WA2368||115.53471994|-28.6706796
1606902|2018-08-03||WA2854||115.81850651|-32.09928632
193570|2018-08-03||WA3280||116.80149844|-20.75178968
1607221|2018-08-03||WA3376||121.87379421|-33.86341312
1607174|2018-08-03||WA2481||115.59719598|-33.4694014
1606163|2018-08-03||WA2395||116.00114071|-29.20659736
1607128|2018-08-03||WA2885||115.59626833|-31.33374956
193974|2018-08-03||WA2593||117.62264486|-33.47184141
194166|2018-08-03||WA2352||119.56283957|-30.82195671
194167|2018-08-03||WA3191||115.86658009|-31.84138886
194083|2018-08-03||WA2152||117.42574086|-33.17314374
1606322|2018-08-03||WA3307||115.8155929|-32.04154156
1606517|2018-08-03||WA3384||116.81756829|-20.73470191
193753|2018-08-03||WA2054||118.3134595|-34.85817186
193813|2018-08-03||WA2160||117.16416896|-32.82423771
194132|2018-08-03||WA2995||116.87933715|-20.76131998
1605758|2018-08-03||WA2466||115.32345051|-33.7865531
193672|2018-08-03||WA2123||117.76760882|-33.8778005
193843|2018-08-03||WA2119||117.76264472|-34.03035211
193772|2018-08-03||WA2081||116.10847489|-34.45467636
1605860|2018-08-03||WA3213||117.63995325|-33.84966431
193617|2018-08-03||WA2118||117.55446017|-34.00869643
193751|2018-08-03||WA2812||115.90636038|-33.58153483
193763|2018-08-03||WA3154||115.9443315|-31.96277624
193764|2018-08-03||WA2151||117.71278396|-33.58332206
193767|2018-08-03||WA2635||116.83529566|-31.87373244
193768|2018-08-03||WA2153||117.53361128|-33.23776671
193516|2018-08-03||WA3309||115.81703337|-32.03284929
193526|2018-08-03||WA3109||115.83551981|-32.02713047
1606247|2018-08-03||WA2284||116.63447138|-30.93671359
194152|2018-08-03||WA3279||113.69557311|-24.86314667
193589|2018-08-03||WA2680||116.53292453|-31.39371273
194155|2018-08-03||WA3349||115.738291|-31.71798801
1606435|2018-08-03||WA3175||115.80868515|-31.83966194
193562|2018-08-03||WA2855||115.88292377|-32.15760716
1606526|2018-08-03||WA3118||115.88661528|-32.02970615
193773|2018-08-03||WA2608||117.30609275|-32.76429133
1605886|2018-08-03||WA3129||115.7992915|-31.99655031
1607296|2018-08-03||WA2332||118.43873053|-31.39990571
1607339|2018-08-03||WA2041||117.42420252|-34.94413456
193630|2018-08-03||WA3107||115.83367565|-32.03953809
1605786|2018-08-03||WA2928||116.11742982|-31.98292664
194104|2018-08-03||WA2262||116.26040745|-31.45547901
1606568|2018-08-03||WA2012||121.02593913|-30.31424763
193807|2018-08-03||WA1915||118.61224783|-31.84807129
1607424|2018-08-03||WA2729||115.06763043|-28.77590379
1607126|2018-08-03||WA2090||116.29122365|-33.95455296
193861|2018-08-03||WA3005||122.2351838|-17.93932024
193708|2018-08-03||WA3003||122.21000731|-17.95053754
1607095|2018-08-03||WA1985||120.0893912|-33.85932796
1606745|2018-08-03||WA2565||117.54742157|-33.60561069
193599|2018-08-03||WA3254||114.61977795|-28.75671518
193760|2018-08-03||WA3316||115.78211445|-31.98109945
193808|2018-08-03||WA1869||117.48364834|-34.24896377
193625|2018-08-03||WA2417||118.52039393|-20.49490299
1606885|2018-08-03||WA2659||117.16017506|-31.94972674
193798|2018-08-03||WA2762||117.193984|-20.689573
193554|2018-08-03||WA2413||117.732429|-20.686194
1607211|2018-08-03||WA2484||115.90725536|-33.53686697
193691|2018-08-03||WA2724||115.49536926|-29.29732851
1606876|2018-08-03||WA1935||115.56024052|-29.46716019
194102|2018-08-03||WA2877||115.7702996|-31.73767258
1607309|2018-08-03||WA3351||115.7507131|-31.74854135
194123|2018-08-03||WA1909||118.6830263|-32.41961406
194176|2018-08-03||WA3219||118.08811265|-33.18539417
1606725|2018-08-03||WA2211||115.93317492|-32.32281243
1607091|2018-08-03||WA2355||115.29253523|-30.25837656
1607068|2018-08-03||WA3217||118.0036843|-33.9381038
1605968|2018-08-03||WA2136||116.09584775|-32.85068093
1607230|2018-08-03||WA2902||116.00928635|-32.73423062
1606650|2018-08-03||WA2135||116.37808132|-32.93315171
194804|2018-08-03||WA2844||115.76806918|-32.33778535
207033|2018-08-03||WA1939||115.26172205|-28.8602301
196402|2018-08-03||WA1742||116.05242476|-24.27356606
194912|2018-08-03||WA1938||115.63826711|-29.29667218
207219|2018-08-03||WA2073||115.67274158|-31.11414793
207222|2018-08-03||WA2841||115.83225772|-32.44630481
194734|2018-08-03||WA3074||115.83904464|-32.22037971
194840|2018-08-03||WA2236||116.96396967|-32.54016674
194919|2018-08-03||WA2361||115.40643109|-29.11957081
194908|2018-08-03||WA2462||115.03673227|-33.68703584
194808|2018-08-03||WA2776||117.86513716|-34.97176676
194474|2018-08-03||WA3093||115.83180946|-32.08060681
206772|2018-08-03||WA2700||118.13339373|-31.25141891
194909|2018-08-03||WA2789||115.10153981|-33.69781194
194462|2018-08-03||WA3339||115.7591478|-31.86054945
194334|2018-08-03||WA3027||115.21045824|-34.26878645
500223470|2018-08-03||WA3395||115.89249795|-32.12081595
206776|2018-08-03||WA3366||118.39487133|-32.0625088
194817|2018-08-03||WA3079||115.81304237|-32.16769539
206468|2018-08-03||WA2580||116.24773901|-33.29114391
207144|2018-08-03||WA2625||116.2429377|-32.13620781
194401|2018-08-03||WA2513||115.79080568|-32.13915929
194855|2018-08-03||WA2728||114.98767569|-28.69834068
194425|2018-08-03||WA2964||114.68211687|-28.82171996
194829|2018-08-03||WA3322||115.77722187|-31.91855536
194295|2018-08-03||WA3327||115.86220045|-31.91882627
194381|2018-08-03||WA3221||116.02105348|-32.1638382
206478|2018-08-03||WA1873||116.30663047|-33.13826476
194548|2018-08-03||WA2863||115.85823578|-31.95394603
194850|2018-08-03||WA2908||116.01529418|-32.28296609
195852|2018-08-03||WA1845||124.05427316|-17.31903273
194826|2018-08-03||WA2174||118.69940436|-34.50930765
194271|2018-08-03||WA2516||115.84322124|-31.71106227
194692|2018-08-03||WA2349||119.34821058|-31.25309906
194534|2018-08-03||WA1787||118.30801326|-27.99535966
194608|2018-08-03||WA2769||117.82866488|-35.02898456
194616|2018-08-03||WA2456||115.20521827|-33.99387387
194636|2018-08-03||WA1856||115.36550758|-34.02778083
194561|2018-08-03||WA2517||115.83074965|-31.61834335
194933|2018-08-03||WA2956||116.77742814|-31.87381025
194539|2018-08-03||WA2060||115.78441676|-34.32280512
194600|2018-08-03||WA2044||117.54939407|-34.88859847
206694|2018-08-03||WA2382||116.04520754|-30.46212384
194835|2018-08-03||WA2321||119.00896805|-32.02196985
